Package Name,com.lufax.android
App Name,陆金所
App PID,22045
Device Memory Size(MB),1963.22MB
Device CPU Type,
Android Version,4.2.2
Device Brand/Model,HUAWEI G750-T01
UID,10080
Timestamp,Top Activity Name,App Used Memory PSS(MB),App Used Memory(%),System Available Memory(MB),App Used CPU(%),Total Used CPU(%),cpu7 Total Usage(%),Net Traffic(KB),Battery(%),Current(mA),Temperature(C),Voltage(V),FPS
2016-11-27 16:48:28,ComponentInfo{com.lufax.android/com.lufax.android.v2.app.finance.ui.activity.FinanceListActivity},101.68,5.18,1154.09,0.00,20.32,9.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,61,100,225,19.0,4.342,0.0
2016-11-27 16:48:29,ComponentInfo{com.lufax.android/com.lufax.android.v2.app.finance.ui.activity.FinanceListActivity},101.68,5.18,1153.99,0.38,19.16,11.54,26.72,0.00,0.00,0.00,0.00,0.00,0.00,61,100,225,19.0,4.342,0.0
2016-11-27 16:48:31,ComponentInfo{com.lufax.android/com.lufax.android.v2.app.finance.ui.activity.FinanceListActivity},101.68,5.18,1154.57,1.75,23.25,34.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,64,100,225,19.0,4.342,0.0
2016-11-27 16:48:32,ComponentInfo{com.lufax.android/com.lufax.android.v2.app.finance.ui.activity.FinanceListActivity},101.68,5.18,1154.24,0.00,20.31,24.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,64,100,225,19.0,4.342,0.0
2016-11-27 16:48:33,ComponentInfo{com.lufax.android/com.lufax.android.v2.app.finance.ui.activity.FinanceListActivity},101.68,5.18,1154.10,0.39,17.37,23.62,11.36,0.00,0.00,0.00,0.00,0.00,0.00,64,100,225,19.0,4.342,0.0
2016-11-27 16:48:35,ComponentInfo{com.lufax.android/com.lufax.android.v2.app.finance.ui.activity.FinanceListActivity},101.68,5.18,1154.65,0.00,21.15,30.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,64,100,225,19.0,4.342,0.0
2016-11-27 16:48:36,ComponentInfo{com.lufax.android/com.lufax.android.v2.app.finance.ui.activity.FinanceListActivity},101.68,5.18,1153.97,0.00,16.34,15.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,64,100,225,19.0,4.342,0.0
2016-11-27 16:48:37,ComponentInfo{com.lufax.android/com.lufax.android.v2.app.finance.ui.activity.FinanceListActivity},101.68,5.18,1153.98,0.00,17.12,13.08,21.26,0.00,0.00,0.00,0.00,0.00,0.00,64,100,225,19.0,4.342,0.0
2016-11-27 16:48:39,ComponentInfo{com.lufax.android/com.lufax.android.v2.app.finance.ui.activity.FinanceListActivity},101.68,5.18,1154.49,0.51,29.59,24.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,64,100,225,19.0,4.342,0.0
2016-11-27 16:48:40,ComponentInfo{com.lufax.android/com.lufax.android.v2.app.finance.ui.activity.FinanceListActivity},101.68,5.18,1152.73,0.00,34.41,36.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,64,100,225,19.0,4.342,0.0
2016-11-27 16:48:41,ComponentInfo{com.lufax.android/com.lufax.android.v2.app.finance.ui.activity.FinanceListActivity},101.68,5.18,1152.73,0.00,11.86,23.08,1.56,10.77,0.00,0.00,0.00,0.00,0.00,64,100,225,19.0,4.342,0.0
2016-11-27 16:48:43,ComponentInfo{com.lufax.android/com.lufax.android.v2.app.finance.ui.activity.FinanceListActivity},101.68,5.18,1154.24,0.00,10.90,19.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,64,100,225,19.0,4.342,0.0
2016-11-27 16:48:44,ComponentInfo{com.lufax.android/com.lufax.android.v2.app.finance.ui.activity.FinanceListActivity},101.68,5.18,1153.25,0.41,17.84,18.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,64,100,225,19.0,4.342,0.0
2016-11-27 16:48:45,ComponentInfo{com.lufax.android/com.lufax.android.v2.app.finance.ui.activity.FinanceListActivity},101.68,5.18,1152.74,0.00,16.80,9.45,23.44,0.00,0.00,0.00,0.00,0.00,0.00,64,100,225,19.0,4.342,0.0
2016-11-27 16:48:47,ComponentInfo{com.lufax.android/com.lufax.android.v2.app.finance.ui.activity.FinanceListActivity},101.61,5.18,1153.52,0.43,26.72,28.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,64,100,225,19.0,4.342,0.0
2016-11-27 16:48:48,ComponentInfo{com.lufax.android/com.lufax.android.v2.app.finance.ui.activity.FinanceListActivity},101.61,5.18,1153.11,0.39,22.83,20.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,64,100,226,19.0,4.342,0.0
2016-11-27 16:48:49,ComponentInfo{com.lufax.android/com.lufax.android.v2.app.finance.ui.activity.FinanceListActivity},101.60,5.18,1152.79,0.00,16.15,11.54,20.77,0.00,0.00,0.00,0.00,0.00,0.00,64,100,226,19.0,4.342,0.0
2016-11-27 16:48:50,ComponentInfo{com.lufax.android/com.lufax.android.v2.app.finance.ui.activity.FinanceListActivity},101.60,5.18,1153.27,0.00,18.33,20.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,64,100,226,19.0,4.342,0.0
2016-11-27 16:48:52,ComponentInfo{com.lufax.android/com.lufax.android.v2.app.finance.ui.activity.FinanceListActivity},101.60,5.18,1152.71,0.00,15.90,25.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,64,100,226,19.0,4.342,0.0
2016-11-27 16:48:53,ComponentInfo{com.lufax.android/com.lufax.android.v2.app.finance.ui.activity.FinanceListActivity},101.58,5.17,1152.79,0.38,20.23,15.38,25.00,0.00,0.00,0.00,0.00,0.00,0.00,64,100,226,19.0,4.342,0.0
2016-11-27 16:48:54,ComponentInfo{com.lufax.android/com.lufax.android.v2.app.finance.ui.activity.FinanceListActivity},101.58,5.17,1153.59,0.45,20.36,24.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,64,100,226,19.0,4.342,0.0
2016-11-27 16:48:56,ComponentInfo{com.lufax.android/com.lufax.android.v2.app.finance.ui.activity.FinanceListActivity},101.58,5.17,1152.99,0.39,17.58,14.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,64,100,226,19.0,4.342,0.0
2016-11-27 16:48:57,ComponentInfo{com.lufax.android/com.lufax.android.v2.app.finance.ui.activity.FinanceListActivity},101.58,5.17,1152.89,0.00,17.29,14.50,20.00,0.00,0.00,0.00,0.00,0.00,0.00,64,100,226,19.0,4.342,0.0
2016-11-27 16:48:58,ComponentInfo{com.lufax.android/com.lufax.android.v2.app.finance.ui.activity.FinanceListActivity},101.58,5.17,1153.31,0.00,26.92,29.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,64,100,226,19.0,4.342,0.0
2016-11-27 16:49:00,ComponentInfo{com.lufax.android/com.lufax.android.v2.app.finance.ui.activity.FinanceListActivity},101.58,5.17,1153.08,0.00,20.08,16.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,64,100,226,19.0,4.342,0.0
2016-11-27 16:49:01,ComponentInfo{com.lufax.android/com.lufax.android.v2.app.finance.ui.activity.FinanceListActivity},101.58,5.17,1152.79,1.95,19.07,26.19,12.21,0.00,0.00,0.00,0.00,0.00,0.00,67,100,226,19.0,4.342,0.0
2016-11-27 16:49:02,ComponentInfo{com.lufax.android/com.lufax.android.v2.app.finance.ui.activity.FinanceListActivity},101.58,5.17,1153.09,0.00,23.04,30.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,67,100,226,19.0,4.342,0.0
2016-11-27 16:49:04,ComponentInfo{com.lufax.android/com.lufax.android.v2.app.finance.ui.activity.FinanceListActivity},101.58,5.17,1152.58,0.00,15.42,16.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,67,100,226,19.0,4.342,0.0
2016-11-27 16:49:05,ComponentInfo{com.lufax.android/com.lufax.android.v2.app.finance.ui.activity.FinanceListActivity},101.58,5.17,1152.59,0.39,17.76,18.60,16.92,0.00,0.00,0.00,0.00,0.00,0.00,67,100,226,19.0,4.342,0.0
2016-11-27 16:49:06,ComponentInfo{com.lufax.android/com.lufax.android.v2.app.finance.ui.activity.FinanceListActivity},101.58,5.17,1153.55,0.00,18.78,28.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,67,100,226,19.0,4.342,0.0
2016-11-27 16:49:08,ComponentInfo{com.lufax.android/com.lufax.android.v2.app.finance.ui.activity.FinanceListActivity},101.58,5.17,1152.88,0.00,15.60,18.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,67,100,226,19.0,4.342,0.0
2016-11-27 16:49:09,ComponentInfo{com.lufax.android/com.lufax.android.v2.app.finance.ui.activity.FinanceListActivity},101.58,5.17,1152.27,0.39,20.31,18.90,21.71,0.00,0.00,0.00,0.00,0.00,0.00,67,100,226,19.0,4.342,0.0
2016-11-27 16:49:10,ComponentInfo{com.lufax.android/com.lufax.android.v2.app.finance.ui.activity.FinanceListActivity},101.58,5.17,1153.03,0.00,19.63,20.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,67,100,226,19.0,4.342,0.0
2016-11-27 16:49:11,ComponentInfo{com.lufax.android/com.lufax.android.v2.app.finance.ui.activity.FinanceListActivity},101.58,5.17,1152.66,0.00,16.93,21.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,67,100,226,19.0,4.342,0.0
2016-11-27 16:49:13,ComponentInfo{com.lufax.android/com.lufax.android.v2.app.finance.ui.activity.FinanceListActivity},101.58,5.17,1152.50,0.00,31.52,34.88,28.12,0.00,0.00,0.00,0.00,0.00,0.00,67,100,226,19.0,4.342,0.0
2016-11-27 16:49:14,ComponentInfo{com.lufax.android/com.lufax.android.v2.app.finance.ui.activity.FinanceListActivity},101.58,5.17,1152.55,0.48,24.04,27.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,67,100,226,19.0,4.342,0.0
2016-11-27 16:49:15,ComponentInfo{com.lufax.android/com.lufax.android.v2.app.finance.ui.activity.FinanceListActivity},101.58,5.17,1152.27,0.00,21.61,18.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,67,100,226,19.0,4.342,0.0
2016-11-27 16:49:17,ComponentInfo{com.lufax.android/com.lufax.android.v2.app.finance.ui.activity.FinanceListActivity},101.58,5.17,1152.00,0.00,17.39,18.11,16.67,0.00,0.00,0.00,0.00,0.00,0.00,67,100,226,19.0,4.342,0.0
